"ID";"type";"reactionTime";"startTimeOfStimulus";"deg";"modelNumber";"relativeResistance"
"id22";"hit";2682;0.411466475484506;-0.49842783960431;"m12";-0.0810260471823547
"id22";"incorrect";1860;0.430751557727927;0.50157216039569;"m4";-0.0810260471823547
"id22";"hit";3044;0.445054761403124;-0.165094506270977;"m8";-0.0810260471823547
"id22";"hit";1565;0.466533809634011;0.50157216039569;"m13";-0.0810260471823547
"id22";"hit";986;0.479049112849808;-0.49842783960431;"m13";-0.0810260471823547
"id22";"hit";1789;0.488055282621563;0.50157216039569;"m3";-0.0810260471823547
"id22";"hit";2628;0.501928178050598;0.50157216039569;"m6";-0.0810260471823547
"id22";"hit";2109;0.379066082752473;0.168238827062356;"m4";-0.0810260471823547
"id22";"hit";2237;0.394878395628993;-0.49842783960431;"m7";-0.0810260471823547
"id22";"hit";1916;-0.21157744019932;-0.165094506270977;"m12";0.138849729215161
"id22";"hit";3360;-0.410331364489312;0.50157216039569;"m12";0.138849729215161
"id22";"hit";1368;-0.235608034509554;-0.165094506270977;"m4";0.138849729215161
"id22";"hit";1596;-0.224286685159865;-0.165094506270977;"m15";0.138849729215161
"id22";"hit";2241;-0.36038530453707;-0.165094506270977;"m7";0.138849729215161
"id22";"hit";5010;-0.343772981963463;-0.165094506270977;"m5";0.138849729215161
"id22";"hit";1811;-0.310378637789594;-0.49842783960431;"m5";0.138849729215161
"id22";"hit";1486;-0.296372407411044;-0.165094506270977;"m2";0.138849729215161
"id22";"hit";1760;-0.284335897877595;-0.49842783960431;"m5";0.138849729215161
"id22";"hit";2564;-0.270638762154738;-0.165094506270977;"m5";0.138849729215161
"id22";"hit";2216;-0.252068840095076;-0.49842783960431;"m16";0.138849729215161
"id22";"hit";1717;-0.0136174649268925;-0.49842783960431;"m3";0.138849729215161
"id22";"hit";3322;-0.000180938423540999;0.50157216039569;"m6";0.138849729215161
"id22";"hit";3306;0.0229829787148485;0.50157216039569;"m7";0.138849729215161
"id22";"hit";2866;-0.196934838470814;0.50157216039569;"m2";0.138849729215161
"id22";"hit";1693;-0.17653459119509;0.168238827062356;"m5";0.138849729215161
"id22";"hit";3511;-0.163237460320776;0.168238827062356;"m15";0.138849729215161
"id22";"hit";2754;-0.138928074752466;0.168238827062356;"m15";0.138849729215161
"id22";"hit";891;-0.119206623583361;-0.49842783960431;"m13";0.138849729215161
"id22";"hit";3129;-0.110776218366328;-0.49842783960431;"m7";0.138849729215161
"id22";"hit";3956;-0.0887820123759526;0.50157216039569;"m7";0.138849729215161
"id22";"hit";2229;-0.0617756244197349;0.168238827062356;"m7";0.138849729215161
"id22";"hit";2254;-0.0452360300004086;0.50157216039569;"m14";0.138849729215161
"id22";"hit";1963;-0.0285449185929976;0.168238827062356;"m3";0.138849729215161
"id22";"hit";1310;0.204033658117023;-0.165094506270977;"m16";0.138849729215161
"id22";"hit";2323;0.215003488054356;0.50157216039569;"m3";0.138849729215161
"id22";"hit";2427;0.23211278634888;-0.165094506270977;"m15";0.138849729215161
"id22";"hit";1656;0.249852395313838;0.168238827062356;"m15";0.138849729215161
"id22";"hit";1769;0.262919220366263;-0.49842783960431;"m15";0.138849729215161
"id22";"hit";1700;-0.38693108084951;-0.49842783960431;"m6";0.138849729215161
"id22";"hit";1680;-0.373597585898056;-0.49842783960431;"m3";0.138849729215161
"id22";"hit";2481;0.304501542576229;0.50157216039569;"m15";0.138849729215161
"id22";"hit";1771;0.322568428235449;0.168238827062356;"m3";0.138849729215161
"id22";"hit";2367;0.336332231433063;-0.49842783960431;"m12";0.138849729215161
"id22";"hit";2674;0.353708199626617;0.50157216039569;"m4";0.138849729215161
"id22";"hit";2399;0.372944796433851;-0.49842783960431;"m6";0.138849729215161
"id22";"hit";2611;0.390514706372154;-0.165094506270977;"m6";0.138849729215161
"id22";"hit";2877;0.409369480369414;0.168238827062356;"m12";0.138849729215161
"id22";"hit";1407;0.429836395119896;-0.49842783960431;"m5";0.138849729215161
"id22";"hit";1680;0.441394110970997;-0.165094506270977;"m4";0.138849729215161
"id22";"hit";1659;0.454606392331983;0.50157216039569;"m3";0.138849729215161
"id22";"incorrect";2295;0.467691399422978;0.50157216039569;"m4";0.138849729215161
"id22";"hit";1915;0.484630998690848;-0.49842783960431;"m15";0.138849729215161
"id22";"hit";3051;0.499267539739831;0.50157216039569;"m2";0.138849729215161
"id22";"hit";2149;0.0853897957671765;-0.49842783960431;"m8";0.138849729215161
"id22";"hit";3435;0.101444535824632;0.50157216039569;"m7";0.138849729215161
"id22";"hit";2672;0.125293309749164;-0.165094506270977;"m16";0.138849729215161
"id22";"hit";2363;0.144517785197351;0.50157216039569;"m15";0.138849729215161
"id22";"hit";1481;0.161869510672812;0.168238827062356;"m2";0.138849729215161
"id22";"hit";1787;0.173875716808644;-0.165094506270977;"m16";0.138849729215161
"id22";"hit";2189;0.187736490878632;-0.165094506270977;"m15";0.138849729215161
"id22";"hit";1994;-0.48678077599733;0.168238827062356;"m6";0.138849729215161
"id22";"hit";1340;-0.471665441266;-0.49842783960431;"m14";0.138849729215161
"id22";"hit";1802;-0.460513790942965;0.50157216039569;"m13";0.138849729215161
"id22";"hit";2313;0.0460499249808639;0.50157216039569;"m13";0.138849729215161
"id22";"hit";1451;0.0630986164801549;-0.165094506270977;"m14";0.138849729215161
"id22";"hit";1227;0.0749230022302851;-0.165094506270977;"m4";0.138849729215161
"id22";"hit";2322;0.276676962884354;0.50157216039569;"m15";0.138849729215161
"id22";"hit";1268;0.293780200499355;0.168238827062356;"m4";0.138849729215161
"id22";"hit";2150;-0.446562106680126;-0.165094506270977;"m5";0.138849729215161
"id22";"hit";2828;-0.430501305943147;0.168238827062356;"m14";0.138849729215161
"id22";"hit";1764;-0.393900862301406;0.168238827062356;"m8";0.358725505612676
"id22";"hit";1397;-0.380179483860455;0.168238827062356;"m4";0.358725505612676
"id22";"hit";4499;-0.450568215845085;-0.165094506270977;"m7";0.358725505612676
"id22";"hit";3851;-0.420270878907668;0.50157216039569;"m8";0.358725505612676
"id22";"hit";1727;-0.340803248997002;-0.165094506270977;"m3";0.358725505612676
"id22";"hit";3034;-0.327306115698417;-0.165094506270977;"m12";0.358725505612676
"id22";"hit";2180;-0.368682374804588;0.50157216039569;"m8";0.358725505612676
"id22";"hit";1420;-0.352439753681908;-0.165094506270977;"m14";0.358725505612676
"id22";"hit";2058;-0.0723696922266174;0.168238827062356;"m2";0.358725505612676
"id22";"incorrect";3563;-0.48678077599733;-0.165094506270977;"m8";0.358725505612676
"id22";"hit";1412;-0.462156235093804;-0.165094506270977;"m8";0.358725505612676
"id22";"hit";1835;-0.0248600254427776;0.168238827062356;"m3";0.358725505612676
"id22";"hit";2228;-0.0107083387556662;0.50157216039569;"m4";0.358725505612676
"id22";"hit";2604;0.00582519498413669;0.50157216039569;"m14";0.358725505612676
"id22";"hit";1859;0.0246375442247336;-0.165094506270977;"m14";0.358725505612676
"id22";"hit";2118;0.0389346872204062;0.168238827062356;"m5";0.358725505612676
"id22";"hit";2332;0.0548015462126364;0.168238827062356;"m8";0.358725505612676
"id22";"hit";2147;0.0719653906228717;-0.165094506270977;"m5";0.358725505612676
"id22";"hit";2532;0.0880080093212801;-0.165094506270977;"m12";0.358725505612676
"id22";"hit";2292;0.106383989636193;0.168238827062356;"m6";0.358725505612676
"id22";"hit";1437;0.123305406865493;-0.165094506270977;"m2";0.358725505612676
"id22";"hit";1192;0.135044943102296;-0.49842783960431;"m4";0.358725505612676
"id22";"hit";1023;0.145299612855868;-0.49842783960431;"m2";0.358725505612676
"id22";"hit";1596;0.154530027769989;-0.165094506270977;"m3";0.358725505612676
"id22";"hit";1884;0.16723321205101;-0.49842783960431;"m15";0.358725505612676
"id22";"hit";1203;0.181681872034768;-0.49842783960431;"m8";0.358725505612676
"id22";"hit";3980;0.192003209263098;0.50157216039569;"m5";0.358725505612676
"id22";"hit";2005;0.219155053527877;0.50157216039569;"m2";0.358725505612676
"id22";"hit";2324;0.234337055733964;0.168238827062356;"m16";0.358725505612676
"id22";"hit";2294;0.251452414708012;0.50157216039569;"m5";0.358725505612676
"id22";"hit";2003;0.268385953296359;0.168238827062356;"m7";0.358725505612676
"id22";"hit";1485;0.283555834143399;0.168238827062356;"m2";0.358725505612676
"id22";"hit";1512;0.295586282997325;-0.165094506270977;"m15";0.358725505612676
"id22";"hit";1543;-0.305887674262763;0.168238827062356;"m14";0.358725505612676
"id22";"hit";2009;-0.293505705996481;-0.49842783960431;"m16";0.358725505612676
"id22";"hit";1915;-0.2782994610723;0.50157216039569;"m6";0.358725505612676
"id22";"hit";1853;-0.263662920023318;0.50157216039569;"m15";0.358725505612676
"id22";"hit";2358;-0.249402141104786;-0.165094506270977;"m6";0.358725505612676
"id22";"hit";2688;-0.232080719026942;0.168238827062356;"m13";0.358725505612676
"id22";"hit";2106;-0.212759272706381;0.50157216039569;"m8";0.358725505612676
"id22";"hit";1952;-0.196965141868431;0.168238827062356;"m13";0.358725505612676
"id22";"hit";3172;-0.182104355677083;-0.49842783960431;"m16";0.358725505612676
"id22";"hit";1274;-0.159849540467202;-0.165094506270977;"m13";0.358725505612676
"id22";"hit";2110;-0.149097894992712;-0.49842783960431;"m4";0.358725505612676
"id22";"hit";1350;-0.133279521436668;-0.165094506270977;"m13";0.358725505612676
"id22";"hit";2273;-0.1220672643184;0.50157216039569;"m6";0.358725505612676
"id22";"hit";1658;-0.105261000000045;-0.165094506270977;"m14";0.358725505612676
"id22";"hit";2769;-0.0921820535885733;0.168238827062356;"m16";0.358725505612676
"id22";"hit";1860;0.367090180014258;-0.49842783960431;"m12";0.358725505612676
"id22";"hit";1533;-0.0568664740057905;0.50157216039569;"m2";0.358725505612676
"id22";"hit";2748;-0.0445451125347424;-0.49842783960431;"m3";0.358725505612676
"id22";"hit";4478;0.336920117346832;0.50157216039569;"m8";0.358725505612676
"id22";"hit";1462;0.439569846434457;-0.49842783960431;"m16";0.358725505612676
"id22";"incorrect";1716;0.381393383689454;0.50157216039569;"m14";0.358725505612676
"id22";"hit";2199;0.394823849513282;0.168238827062356;"m8";0.358725505612676
"id22";"hit";4184;0.411181623546907;0.168238827062356;"m12";0.358725505612676
"id22";"hit";2530;0.51026767307478;0.50157216039569;"m12";0.358725505612676
"id22";"incorrect";2916;0.451460899659345;-0.165094506270977;"m16";0.358725505612676
"id22";"hit";3611;0.472164180911239;0.168238827062356;"m16";0.358725505612676
"id22";"hit";1676;0.497079634431888;0.50157216039569;"m7";0.358725505612676
"id22";"hit";2390;0.307780370198382;0.50157216039569;"m13";0.358725505612676
"id22";"hit";1418;0.325295734020974;-0.49842783960431;"m2";0.358725505612676
"id22";"hit";2108;-0.437186235457444;-0.49842783960431;"m6";0.395371468345596
"id22";"hit";2731;-0.48678077599733;-0.49842783960431;"m4";0.395371468345596
"id22";"hit";2229;-0.387967457048009;0.50157216039569;"m3";0.395371468345596
"id22";"hit";1505;-0.371427862628683;-0.165094506270977;"m8";0.395371468345596
"id22";"hit";2749;-0.35927620018429;0.50157216039569;"m12";0.395371468345596
"id22";"hit";1348;-0.339585052412801;-0.165094506270977;"m14";0.395371468345596
"id22";"hit";1173;-0.32838491665358;-0.49842783960431;"m3";0.395371468345596
"id22";"hit";1722;-0.318245399810952;-0.165094506270977;"m16";0.395371468345596
"id22";"hit";1854;-0.304778569909983;0.50157216039569;"m2";0.395371468345596
"id22";"hit";3555;-0.290511730311928;0.168238827062356;"m6";0.395371468345596
"id22";"incorrect";3315;-0.265935674844589;0.168238827062356;"m12";0.395371468345596
"id22";"hit";2837;-0.408191944617555;-0.49842783960431;"m12";0.395371468345596
"id22";"hit";1796;-0.451101555643144;0.50157216039569;"m14";0.395371468345596
"id22";"hit";2156;-0.467198720457263;-0.165094506270977;"m7";0.395371468345596
"id22";"hit";1676;-0.421379983260448;0.168238827062356;"m15";0.395371468345596
"id37";"hit";2771;-0.0841455925405606;-0.49842783960431;"m6";-0.447485674511547
"id37";"hit";8328;-0.059357413289903;-0.165094506270977;"m16";-0.447485674511547
"id37";"hit";3559;0.218555046255061;0.50157216039569;"m14";-0.447485674511547
"id37";"hit";4563;0.247973584661587;0.50157216039569;"m14";-0.447485674511547
"id37";"incorrect";8258;0.0953050674674394;-0.165094506270977;"m5";-0.447485674511547
"id37";"hit";4755;0.350950590443476;0.168238827062356;"m2";-0.447485674511547
"id37";"hit";8123;0.386702538951942;0.50157216039569;"m16";-0.447485674511547
"id37";"hit";4148;0.440085004193945;0.168238827062356;"m6";-0.447485674511547
"id37";"hit";5930;0.489388632116708;0.168238827062356;"m8";-0.447485674511547
"id37";"hit";3843;-0.00278703061859792;-0.165094506270977;"m7";-0.447485674511547
"id37";"hit";2252;0.0261527141055806;-0.165094506270977;"m14";-0.447485674511547
"id37";"hit";2145;0.472424790130745;-0.165094506270977;"m13";-0.447485674511547
"id37";"hit";7556;0.0461287138146679;0.50157216039569;"m7";-0.447485674511547
"id37";"hit";8638;0.0327285513884567;0.50157216039569;"m16";-0.236771388797262
"id37";"incorrect";6455;0.0885898345555254;0.50157216039569;"m15";-0.236771388797262
"id37";"hit";4667;0.131517627619684;-0.49842783960431;"m8";-0.236771388797262
"id37";"hit";2924;0.00898280901582188;-0.49842783960431;"m5";-0.236771388797262
"id37";"hit";4652;0.205948832846414;-0.49842783960431;"m6";-0.236771388797262
"id37";"hit";3137;0.237531033842789;-0.49842783960431;"m16";-0.236771388797262
"id37";"hit";3771;0.259913123322662;-0.165094506270977;"m3";-0.236771388797262
"id37";"incorrect";6119;0.164942275191169;0.50157216039569;"m4";-0.236771388797262
"id37";"incorrect";5814;0.350211187541622;0.50157216039569;"m7";-0.236771388797262
"id37";"hit";2037;0.390951075297837;-0.165094506270977;"m13";-0.236771388797262
"id37";"hit";8190;0.409799788615575;0.168238827062356;"m2";-0.236771388797262
"id37";"hit";8637;0.29064076850624;0.50157216039569;"m8";-0.236771388797262
"id37";"hit";4508;0.494322025248746;0.50157216039569;"m5";-0.236771388797262
"id37";"hit";3621;-0.396828170511203;-0.165094506270977;"m14";-0.236771388797262
"id37";"incorrect";4653;-0.370167241287818;0.168238827062356;"m12";-0.236771388797262
"id37";"hit";2326;-0.336003190814479;0.168238827062356;"m14";-0.236771388797262
"id37";"hit";3297;-0.315366577037342;-0.49842783960431;"m13";-0.236771388797262
"id37";"hit";2183;-0.291445074958529;-0.49842783960431;"m5";-0.236771388797262
"id37";"incorrect";3665;-0.273475160171683;-0.49842783960431;"m12";-0.236771388797262
"id37";"hit";5255;-0.244032379047064;0.168238827062356;"m8";-0.236771388797262
"id37";"hit";3353;-0.20680162473489;-0.165094506270977;"m2";-0.236771388797262
"id37";"hit";3842;-0.17955887027726;0.168238827062356;"m2";-0.236771388797262
"id37";"hit";6620;-0.150388819731193;-0.49842783960431;"m7";-0.236771388797262
"id37";"hit";2394;-0.48678077599733;0.168238827062356;"m3";-0.236771388797262
"id37";"hit";4136;0.463861049964197;-0.165094506270977;"m8";-0.236771388797262
"id37";"hit";4948;-0.429998269542706;0.50157216039569;"m3";-0.236771388797262
"id37";"hit";2727;-0.0578907288452431;-0.165094506270977;"m2";-0.236771388797262
"id37";"incorrect";6536;-0.0363692558576917;0.168238827062356;"m4";-0.236771388797262
"id37";"hit";7217;-0.10691556550993;0.50157216039569;"m2";-0.236771388797262
"id37";"hit";5389;-0.466804776288242;0.168238827062356;"m3";-0.236771388797262
"id37";"hit";3248;-0.388373522576076;-0.165094506270977;"m6";-0.0260571030829758
"id37";"hit";2613;-0.36416110788014;-0.49842783960431;"m4";-0.0260571030829758
"id37";"hit";1166;-0.417992063406874;-0.165094506270977;"m4";-0.0260571030829758
"id37";"hit";1936;-0.404331291761157;-0.49842783960431;"m3";-0.0260571030829758
"id37";"hit";2892;-0.29704514283814;-0.49842783960431;"m15";-0.0260571030829758
"id37";"hit";2913;-0.343621464975378;-0.49842783960431;"m13";-0.0260571030829758
"id37";"hit";3099;-0.319736326973705;-0.165094506270977;"m16";-0.0260571030829758
"id37";"hit";5603;0.317077452587259;0.50157216039569;"m8";-0.0260571030829758
"id37";"hit";6707;-0.48678077599733;0.168238827062356;"m7";-0.0260571030829758
"id37";"hit";3240;-0.442143871307576;-0.165094506270977;"m15";-0.0260571030829758
"id37";"hit";2674;0.40555125226968;-0.49842783960431;"m4";-0.0260571030829758
"id37";"hit";3377;0.427527276221485;-0.49842783960431;"m3";-0.0260571030829758
"id37";"hit";2561;0.454679120486264;0.168238827062356;"m4";-0.0260571030829758
"id37";"incorrect";7784;0.476261200269049;0.50157216039569;"m6";-0.0260571030829758
"id37";"hit";2354;0.0965232640516405;-0.49842783960431;"m14";-0.0260571030829758
"id37";"hit";3619;0.115129550188442;-0.165094506270977;"m3";-0.0260571030829758
"id37";"hit";7328;0.142105634747043;0.168238827062356;"m6";-0.0260571030829758
"id37";"hit";5169;0.191415323349329;0.168238827062356;"m7";-0.0260571030829758
"id37";"hit";5664;0.226803631086392;0.50157216039569;"m8";-0.0260571030829758
"id37";"hit";6536;-0.124952147771533;0.50157216039569;"m7";-0.0260571030829758
"id37";"hit";3236;-0.0795940222184961;-0.165094506270977;"m8";-0.0260571030829758
"id37";"hit";1756;-0.0529270323155882;-0.165094506270977;"m13";-0.0260571030829758
"id37";"hit";5339;-0.0361450107153263;0.168238827062356;"m16";-0.0260571030829758
"id37";"incorrect";5500;0.00476457606754371;0.50157216039569;"m2";-0.0260571030829758
"id37";"hit";2392;0.0437226240438829;-0.49842783960431;"m2";-0.0260571030829758
"id37";"hit";4664;0.0637349878301106;-0.165094506270977;"m14";-0.0260571030829758
"id37";"hit";4274;0.354223357386105;0.50157216039569;"m14";-0.0260571030829758
"id37";"hit";3189;0.265082882956112;-0.165094506270977;"m4";-0.0260571030829758
"id37";"hit";4210;0.288277103492119;0.50157216039569;"m4";-0.0260571030829758
"id37";"hit";2766;0.38464190791399;-0.49842783960431;"m7";-0.0260571030829758
"id37";"hit";7210;-0.399106986011997;-0.165094506270977;"m15";0.18465718263131
"id37";"hit";5419;-0.48678077599733;-0.49842783960431;"m12";0.18465718263131
"id37";"hit";3242;-0.425289121553034;0.168238827062356;"m3";0.18465718263131
"id37";"hit";4801;-0.276917626140968;0.168238827062356;"m15";0.18465718263131
"id37";"hit";2118;-0.350973069237248;-0.49842783960431;"m2";0.18465718263131
"id37";"hit";3138;-0.448659101795218;0.50157216039569;"m6";0.18465718263131
"id37";"hit";2053;-0.188207459957135;-0.165094506270977;"m3";0.18465718263131
"id37";"hit";2028;-0.171867867962081;-0.165094506270977;"m6";0.18465718263131
"id37";"incorrect";3308;-0.154558567243284;0.168238827062356;"m8";0.18465718263131
"id37";"hit";3093;-0.131479499618222;-0.165094506270977;"m14";0.18465718263131
"id37";"hit";3293;-0.0269873239554869;-0.165094506270977;"m2";0.18465718263131
"id37";"hit";1747;-0.00399310584375218;-0.49842783960431;"m8";0.18465718263131
"id37";"hit";3620;0.00963130172482446;-0.165094506270977;"m16";0.18465718263131
"id37";"hit";5608;-0.333051639886589;0.50157216039569;"m3";0.18465718263131
"id37";"hit";2338;-0.294948147723048;0.168238827062356;"m6";0.18465718263131
"id37";"hit";1754;0.397811764518313;0.168238827062356;"m2";0.18465718263131
"id37";"hit";6700;-0.24438389845942;-0.165094506270977;"m3";0.18465718263131
"id37";"hit";1530;-0.200747005891025;-0.165094506270977;"m14";0.18465718263131
"id37";"hit";1636;0.444539603643636;-0.49842783960431;"m3";0.18465718263131
"id37";"hit";5155;0.457485215105593;0.168238827062356;"m4";0.18465718263131
"id37";"hit";7062;0.491758357810353;-0.165094506270977;"m16";0.18465718263131
"id37";"hit";3147;0.198433590237412;-0.49842783960431;"m8";0.18465718263131
"id37";"hit";2947;0.221512657862475;-0.165094506270977;"m12";0.18465718263131
"id37";"hit";1666;0.242403820179594;-0.165094506270977;"m13";0.18465718263131
"id37";"hit";2559;0.255531252027252;-0.49842783960431;"m5";0.18465718263131
"id37";"hit";5931;0.274070870689297;0.168238827062356;"m7";0.18465718263131
"id37";"hit";3704;0.3145743919441;0.168238827062356;"m3";0.18465718263131
"id37";"hit";1523;0.340053488660424;-0.165094506270977;"m14";0.18465718263131
"id37";"hit";4596;0.0346013013611836;0.50157216039569;"m14";0.18465718263131
"id37";"hit";2377;0.0662198664346997;0.168238827062356;"m4";0.18465718263131
"id37";"hit";2309;0.085632222948112;-0.165094506270977;"m7";0.18465718263131
"id37";"hit";2079;0.104826394998682;-0.49842783960431;"m2";0.18465718263131
"id37";"hit";3763;0.1204568874895;0.168238827062356;"m7";0.18465718263131
"id37";"hit";7995;0.14694811768623;-0.165094506270977;"m12";0.18465718263131
"id37";"hit";4604;0.366871995551416;0.50157216039569;"m7";0.18465718263131
"id37";"hit";1260;0.41147253616403;-0.165094506270977;"m2";0.18465718263131
"id37";"hit";3195;0.422145392804716;-0.49842783960431;"m4";0.18465718263131
"id37";"hit";1901;0.352314243336238;-0.49842783960431;"m6";0.18465718263131
"id37";"hit";8835;-0.48678077599733;0.168238827062356;"m16";0.254895277869405
"id37";"hit";3384;-0.430204332646501;-0.165094506270977;"m2";0.254895277869405
"id37";"hit";5737;-0.326984899683677;0.168238827062356;"m13";0.254895277869405
"id37";"hit";4913;-0.288542009466826;0.168238827062356;"m2";0.254895277869405
"id37";"hit";2083;-0.255729490527203;-0.165094506270977;"m3";0.254895277869405
"id37";"hit";3860;-0.240074755318291;0.50157216039569;"m13";0.254895277869405
"id37";"hit";4229;-0.0905032453605948;0.168238827062356;"m7";0.254895277869405
"id37";"incorrect";2123;-0.0618362312149688;0.168238827062356;"m4";0.254895277869405
"id37";"hit";1357;-0.0459390688251216;0.50157216039569;"m14";0.254895277869405
"id37";"hit";2345;-0.0340419549207107;0.168238827062356;"m14";0.254895277869405
"id37";"incorrect";3621;-0.0142841396744652;-0.165094506270977;"m6";0.254895277869405
"id37";"hit";2300;-0.143885710602598;-0.49842783960431;"m16";0.254895277869405
"id37";"hit";1789;-0.126915807937111;-0.165094506270977;"m3";0.254895277869405
"id37";"hit";3219;-0.113042912508075;-0.49842783960431;"m12";0.254895277869405
"id33";"incorrect";3505;-0.48678077599733;0.168238827062356;"m6";-0.604628531654404
"id33";"hit";2199;-0.46250775450616;-0.165094506270977;"m15";-0.604628531654404
"id33";"hit";3730;-0.446149980472536;-0.49842783960431;"m12";-0.604628531654404
"id33";"incorrect";3898;-0.420513306088604;0.168238827062356;"m4";-0.604628531654404
"id33";"hit";3622;0.0550803374707122;0.50157216039569;"m13";-0.604628531654404
"id33";"hit";4288;0.0800624584661183;0.168238827062356;"m7";-0.604628531654404
"id33";"incorrect";5069;0.109080992024101;0.50157216039569;"m5";-0.604628531654404
"id33";"hit";1653;0.142832916289849;-0.165094506270977;"m6";-0.604628531654404
"id33";"hit";3719;0.155887619983228;-0.165094506270977;"m12";-0.604628531654404
"id33";"hit";5187;0.181457626892402;-0.165094506270977;"m8";-0.604628531654404
"id33";"hit";4043;0.215924711341911;-0.165094506270977;"m8";-0.604628531654404
"id33";"hit";2932;0.243458378416663;-0.165094506270977;"m15";-0.604628531654404
"id33";"hit";6001;0.264258630540931;-0.165094506270977;"m7";-0.604628531654404
"id33";"hit";3197;0.303659108122478;0.168238827062356;"m2";-0.604628531654404
"id33";"hit";3924;0.326065440320444;0.50157216039569;"m6";-0.604628531654404
"id33";"hit";1756;0.352877886531913;-0.165094506270977;"m16";-0.604628531654404
"id33";"hit";4846;0.366550779536677;-0.165094506270977;"m3";-0.604628531654404
"id33";"hit";5923;0.39895117226871;0.168238827062356;"m12";-0.604628531654404
"id33";"hit";2611;0.437878916847432;0.50157216039569;"m14";-0.604628531654404
"id33";"hit";3700;0.456733690844693;-0.49842783960431;"m3";-0.604628531654404
"id33";"hit";5180;0.482188544842923;0.50157216039569;"m3";-0.604628531654404
"id33";"hit";4308;-0.19088021962695;0.50157216039569;"m2";-0.604628531654404
"id33";"hit";2450;-0.161740472478499;0.168238827062356;"m6";-0.604628531654404
"id33";"hit";2646;-0.143861467884504;-0.165094506270977;"m4";-0.604628531654404
"id33";"incorrect";4139;-0.124794570103925;-0.49842783960431;"m12";-0.604628531654404
"id33";"incorrect";4189;-0.0966790777949273;0.168238827062356;"m4";-0.604628531654404
"id33";"hit";3426;-0.0682605515097602;0.168238827062356;"m8";-0.604628531654404
"id33";"hit";4269;-0.393858437544742;0.50157216039569;"m4";-0.604628531654404
"id33";"incorrect";5629;-0.364955056897704;0.50157216039569;"m6";-0.604628531654404
"id33";"hit";6412;-0.327809152098858;-0.165094506270977;"m16";-0.604628531654404
"id33";"hit";1946;-0.285917735233199;0.50157216039569;"m2";-0.604628531654404
"id33";"hit";4078;-0.271093313118992;0.50157216039569;"m12";-0.604628531654404
"id33";"hit";3706;-0.243341461581397;0.50157216039569;"m6";-0.604628531654404
"id33";"hit";3950;-0.217850243506027;0.50157216039569;"m4";-0.604628531654404
"id33";"hit";2578;0.00291000813338699;-0.49842783960431;"m13";-0.604628531654404
"id33";"hit";2693;-0.0444663237009383;0.168238827062356;"m2";-0.604628531654404
"id33";"incorrect";4124;-0.0251145739827599;-0.165094506270977;"m7";-0.604628531654404
"id33";"hit";5030;0.0215647797063758;-0.49842783960431;"m8";-0.604628531654404
"id33";"hit";4005;-0.48678077599733;-0.165094506270977;"m14";-0.433199960225833
"id33";"hit";3963;-0.387349267736624;-0.165094506270977;"m4";-0.433199960225833
"id33";"hit";2729;-0.459477414744466;0.168238827062356;"m14";-0.433199960225833
"id33";"hit";4291;-0.416385983333176;-0.165094506270977;"m8";-0.433199960225833
"id33";"incorrect";5867;0.0517469637328488;-0.165094506270977;"m5";-0.433199960225833
"id33";"hit";3014;-0.360300455023742;0.50157216039569;"m3";-0.433199960225833
"id33";"hit";3381;-0.439907480563446;-0.49842783960431;"m15";-0.433199960225833
"id33";"hit";2974;0.131984299942985;0.168238827062356;"m2";-0.433199960225833
"id33";"hit";7467;0.153039100607235;0.168238827062356;"m7";-0.433199960225833
"id33";"hit";1983;0.201324534370069;-0.165094506270977;"m13";-0.433199960225833
"id33";"hit";2606;0.216373201626641;-0.49842783960431;"m6";-0.433199960225833
"id33";"hit";3660;0.235197672226285;0.168238827062356;"m8";-0.433199960225833
"id33";"hit";3925;0.26041009904358;-0.49842783960431;"m16";-0.433199960225833
"id33";"hit";4820;0.287228605934572;-0.49842783960431;"m5";-0.433199960225833
"id33";"hit";5636;0.319471420998997;0.50157216039569;"m16";-0.433199960225833
"id33";"hit";3173;0.356659750554507;0.168238827062356;"m7";-0.433199960225833
"id33";"incorrect";5090;0.378920626443912;0.168238827062356;"m6";-0.433199960225833
"id33";"hit";1989;0.412799824979652;0.50157216039569;"m5";-0.433199960225833
"id33";"incorrect";2787;0.427884856313365;0.50157216039569;"m2";-0.433199960225833
"id33";"hit";4497;0.447806309906742;-0.49842783960431;"m3";-0.433199960225833
"id33";"incorrect";4131;0.478091525485112;0.168238827062356;"m6";-0.433199960225833
"id33";"hit";3570;0.506158532357923;0.168238827062356;"m16";-0.433199960225833
"id33";"hit";1761;-0.179534627559167;-0.49842783960431;"m13";-0.433199960225833
"id33";"hit";2327;-0.165831431156786;0.50157216039569;"m15";-0.433199960225833
"id33";"hit";3662;-0.148697890144168;0.50157216039569;"m2";-0.433199960225833
"id33";"hit";4360;-0.123473341967826;-0.49842783960431;"m2";-0.433199960225833
"id33";"hit";5487;-0.0940184394841599;-0.165094506270977;"m8";-0.433199960225833
"id33";"hit";3820;-0.057733151177635;0.50157216039569;"m12";-0.433199960225833
"id33";"hit";2298;-0.0315510156365981;0.50157216039569;"m16";-0.433199960225833
"id33";"hit";2371;-0.339003227178556;-0.49842783960431;"m7";-0.433199960225833
"id33";"hit";3029;-0.321603016266909;0.50157216039569;"m7";-0.433199960225833
